bin,Category3,NR_SAMPLE198,NR_SAMPLE200,NR_SAMPLE201,NR_SAMPLE202,NR_SAMPLE203,NR_SAMPLE204,CONTRL_SAMPLE205,CONTRL_SAMPLE209,CONTRL_SAMPLE210,CONTRL_SAMPLE211,CONTRL_SAMPLE212,CONTRL_SAMPLE213
Actinobacteria,00340 Histidine metabolism [PATH:ko00340],3.2434353805500002,13.629839705,1.74490085032,24.532278120839997,39.820428701459996,17.00356526304,2.21053600512,106.69823346336,0.6875502366799998,134.41107160176,4.818708722449999,8.64040472574
Actinobacteria,00350 Tyrosine metabolism [PATH:ko00350],0.1936446889999999,5.580888056,1.74490085032,6.21620441344,7.61332682484,8.789429890560001,0.26840816776,15.683063950080001,0.63643059456,25.42402903506,1.4032001143999997,3.0948378758599997
Actinobacteria,00360 Phenylalanine metabolism [PATH:ko00360],0.8104652019199999,5.125206238,2.64194358557,2.7969695644800003,5.9657210553599995,7.78397534496,0.08432483474,8.7206397072,4.50408871466,11.891589642259998,3.5503975690499994,3.8782716366
Actinobacteria,00362 Benzoate degradation [PATH:ko00362],0.6168205129200001,0.0,0.89704273525,0.0,2.03076923049,0.0,0.0,1.25866666656,3.8676581201,1.128,2.2101709397,1.35135042772
Actinobacteria,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",2.60328269812,7.36525146,3.92114317953,7.6727863445799995,10.544232804930001,10.368981425280001,0.9255699706999999,16.778654789759997,1.40452398018,29.790926085459997,8.10749129865,3.3779199117400003
Actinobacteria,00401 Novobiocin biosynthesis [PATH:ko00401],0.1936446889999999,5.125206238,1.74490085032,2.7969695644800003,3.9349518248699997,7.78397534496,0.08432483474,7.46197304064,0.63643059456,10.763589642259998,1.3402266293499998,2.52692120888
Actinobacteria,00430 Taurine and hypotaurine metabolism [PATH:ko00430],2.0524755400499997,10.977560829,6.26083186868,8.745913090739998,9.34193963934,12.65034250272,3.2186764942,22.29923753664,2.0205065319599997,29.61701327608,2.7233396340500002,10.32405891412
Actinobacteria,00450 Selenocompound metabolism [PATH:ko00450],9.21824735145,24.069048489,1.96242774539,3.22176006362,17.663079494610002,1.23635088384,3.8795375722,13.7562756288,1.4652784606199998,11.63944854674,0.5963115562499999,2.9283082852
Actinobacteria,00460 Cyanoamino acid metabolism [PATH:ko00460],1.31722863699,7.910453096,0.8458630957,1.22253913278,1.2113518645799999,3.68087319936,3.24415049138,0.8226151987199999,3.0124499158199995,2.67761648168,3.1825274246,0.5640594418399999
Actinobacteria,00471 D-Glutamine and D-glutamate metabolism [PATH:ko00471],0.7392821321599998,2.5694988420000002,0.0,5.5520668336,5.5407631445100005,1.32897627648,0.28057280833999987,18.029792568959998,0.1732091094,25.76641489732,0.3264081202499999,1.5612888752799998
Actinobacteria,00473 D-Alanine metabolism [PATH:ko00473],1.8212659433199998,11.140605369,1.5022535694,7.69791585738,6.56392804155,9.55913649408,0.5822524274399999,4.7161530556799995,1.85458975832,0.6692556634,3.0392042648,6.36061298264
Actinobacteria,00480 Glutathione metabolism [PATH:ko00480],2.07478840737,1.778334411,2.20627450988,2.4446153851,3.3870329667899997,0.8470588233599999,0.24882352908,12.741481580159999,3.11398039212,14.537623577179998,7.995833333649999,2.4080081877199997
Actinobacteria,00500 Starch and sucrose metabolism [PATH:ko00500],8.31821985927,30.703099369,2.15508678441,32.83896869246,39.47080370013,14.817702997440001,5.742314980560001,98.77373628479998,8.55002383948,146.74208358075998,4.68918981315,9.475244321939998
Actinobacteria,00511 Other glycan degradation [PATH:ko00511],5.220662587630001,6.501960435,10.55628205485,3.07322442028,1.55626670826,4.99451791104,2.44931622452,0.70838947296,4.27022535138,3.14481366018,4.185547734,6.71610259624
Actinobacteria,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],28.13011186816,75.40100242300001,28.39575360242,52.48284663916001,66.54117702969,35.11870154016,16.194289007259997,143.41179771743998,23.24992213586,196.21674289242003,33.46337279775,30.051493661519995
Actinobacteria,00521 Streptomycin biosynthesis [PATH:ko00521],6.8496548942699995,31.852547026,4.22250432086,11.773153136640001,13.54818146022,11.039990328,4.4655590744,28.685879910719997,11.038400259060001,41.685708080519994,7.6032054197,7.2399780288399995
Actinobacteria,00523 Polyketide sugar unit biosynthesis [PATH:ko00523],1.6172073576,11.509344772,4.21393919952,4.08755366936,3.9812384561400003,8.2960342608,1.09021782048,10.41715790784,1.2775165080999997,15.21974240832,3.46113326435,4.604801096739999
Actinobacteria,"00524 Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]",2.53307088936,11.361733337999999,0.0085651213399999,1.97002671124,3.89563256412,1.44369698304,2.0096909493,9.3640872768,3.61370860934,10.254028316280001,1.56445916115,1.4591345745599997
Actinobacteria,00525 Acarbose and validamycin biosynthesis [PATH:ko00525],1.6172073576,11.509344772,4.21393919952,4.08755366936,3.9812384561400003,8.2960342608,1.09021782048,10.41715790784,1.2775165080999997,15.21974240832,3.46113326435,4.604801096739999
Actinobacteria,00531 Glycosaminoglycan degradation [PATH:ko00531],2.52278401414,6.355001863,3.7209168892099997,2.15292212478,2.9603705056200003,3.59060689344,0.53507259416,3.7201861583999998,0.94156730524,3.16468160922,3.9791747158,3.83454677144
Actinobacteria,00550 Peptidoglycan biosynthesis [PATH:ko00550],19.63610673291,22.744398421,12.78017084517,31.722715057880002,36.134781832710004,24.586291145279993,8.451512051919998,99.45696450624001,7.3600914958,131.28657705865996,11.412411502049999,16.941826679680002
Actinobacteria,00561 Glycerolipid metabolism [PATH:ko00561],1.1137479569,3.503789781,1.02717479633,14.33535659318,18.64059251868,3.2682778483200003,0.9949880081399998,47.942632281600005,1.28199186972,74.90126920884,4.733284104949999,1.8654984225999995
Actinobacteria,00562 Inositol phosphate metabolism [PATH:ko00562],3.58635820112,15.151616221,2.29539944945,11.43946076112,12.99307636044,4.5262026326400004,1.44346640452,21.31666021056,6.3595167396,27.11670044792,2.8415018833,3.22695471888
Actinobacteria,00564 Glycerophospholipid metabolism [PATH:ko00564],6.78262608231,24.971978686000003,4.00100562499,20.60745569862,21.17178909351,9.067228808640001,3.2416623677799996,49.4363616672,4.97266391436,78.07574538306,3.702588805949999,2.6343745443399995
Actinobacteria,00572 Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572],0.0008269395499999,0.676044331,0.0,2.71526001726,3.96675191781,0.64818414336,0.0,9.3495652176,0.0,12.0869735688,0.0,0.72122762138
Actinobacteria,00590 Arachidonic acid metabolism [PATH:ko00590],0.81188644689,0.793040293,0.0,2.4446153851,2.06703296712,0.0,0.0,10.029010991999998,0.0,11.595054949599998,0.0,0.64043956014
Actinobacteria,00600 Sphingolipid metabolism [PATH:ko00600],5.220662587630001,6.501960435,10.55628205485,3.07322442028,1.55626670826,4.99451791104,2.44931622452,0.70838947296,4.27022535138,3.14481366018,4.185547734,6.71610259624
Actinobacteria,00620 Pyruvate metabolism [PATH:ko00620],15.81992411834,32.841153745999996,18.326751633449998,28.03208472526,38.81057795703,26.201530526399996,4.26976989882,82.53368840352002,12.16388962904,116.86633102674,24.2633772621,27.772488175779998
Actinobacteria,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],0.0,0.455681818,0.0,3.41923484896,3.67837499997,1.0054545456,0.18408333302,8.22109090944,0.0,14.6604393928,0.0629734850499999,0.56791666698
Actinobacteria,00626 Naphthalene degradation [PATH:ko00626],0.0,0.455681818,0.0,3.41923484896,3.67837499997,1.0054545456,0.18408333302,8.22109090944,0.0,14.6604393928,0.0629734850499999,0.56791666698
Actinobacteria,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],1.6484302355799998,22.965976860999998,12.526400177520001,16.384657827999998,18.63153596106,26.08498061472,4.12972087802,36.45290277216,3.7653701269399993,45.86956709012001,12.943577142750001,12.33472365078
Actinobacteria,00640 Propanoate metabolism [PATH:ko00640],7.59241730689,7.145849824,5.463845190210001,10.75071294108,12.094628010300003,4.95156752448,1.39142654564,36.20715565343999,4.3015187165399995,47.178118168219996,9.9722723638,14.12160303018
Actinobacteria,00650 Butanoate metabolism [PATH:ko00650],34.036422788260005,22.008214857,17.172819953119998,11.16159885134,27.89648300934,20.85721855872,13.136170091959999,27.174433230720002,14.59362355548,27.08374499074,17.265114356699996,25.876913246220003
Actinobacteria,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],23.9839454609,0.270755886,3.3062581619299998,2.02070767192,5.5938779622,1.0654683724799998,10.330631661079998,2.8797983222399997,1.47493258022,2.56798773618,0.9301993855999999,9.08767902818
Actinobacteria,00670 One carbon pool by folate [PATH:ko00670],16.991100607079996,23.25276293,9.3298454295,23.22459572958,33.8663269197,13.15544177952,11.867523491539998,44.87107133376,9.642182760899999,82.79358270462001,12.20593952905,14.927467650900002
Actinobacteria,00680 Methane metabolism [PATH:ko00680],2.2047197405299994,24.057966433,11.69250689928,16.793705411140003,20.74787990154,22.26866835168,5.07453906234,51.18886917888,5.8566138707199995,66.84439396634,12.50234037455,13.864402228619998
Actinobacteria,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],10.444527235470002,17.346469278,8.83689367505,29.033158469839996,40.03878736638001,15.03906741984,4.288307429199999,78.39541581120001,9.10843387098,115.42456708347999,16.0023848143,10.113763056939998
Actinobacteria,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720],24.153819551059996,38.31684477499999,23.976229245729996,40.06790651905999,50.350650537330004,32.657075622719994,11.52739585708,86.30621033856002,21.85944248324,122.34150015520001,31.099737853900002,35.87827667736
Actinobacteria,00730 Thiamine metabolism [PATH:ko00730],2.13606564895,4.999261233,1.72921940934,9.8670821613,10.611628121159999,3.99577069728,1.58744306116,31.84375446816,2.71687763746,42.018444743139995,1.1363924054,2.0146649687
Actinobacteria,00740 Riboflavin metabolism [PATH:ko00740],1.89894179926,1.86031746,0.57789418012,0.7539259256199999,1.31895238068,1.41714285696,0.35013756568,0.6572698415999999,1.73775661406,1.02653968248,0.49661375685,0.95094179928
Actinobacteria,00750 Vitamin B6 metabolism [PATH:ko00750],0.77756632108,5.235294118,2.24095732451,1.08173010344,0.7604844291,3.93079584768,0.0,0.93231833952,0.2612918112799999,0.7079815455799999,2.4347174161,2.91324106092
Actinobacteria,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],1.39267053346,9.982988785000002,3.48871980629,7.26614415478,14.28193302921,5.03903906112,0.2629278840999998,24.104072130240002,0.40415458954,49.07072600469999,1.5934025527499998,4.25669278426
Actinobacteria,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],44.56321989473,28.32118612,20.24980569853,16.80616121702,31.79602063737001,20.72850640608,21.30723099316,52.850910302399996,15.618132656540002,54.93087510826,14.580914066199998,26.708967803840004
Actinobacteria,00780 Biotin metabolism [PATH:ko00780],1.4387538560600002,0.0,0.63451127786,0.30210526346,0.61657894782,0.0,0.0,2.3362406015999997,3.3782326008599997,1.3301715828799998,3.2483287547,1.6784581644799998
Actinobacteria,00790 Folate biosynthesis [PATH:ko00790],6.32657981116,7.113087495,3.69499108714,6.05645854422,5.84114921676,8.907645614399998,3.07133689826,16.84909379808,4.64470588274,21.93789751148,10.2400178235,8.88277001302
Actinobacteria,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],1.11715170242,1.594464471,0.67970072218,3.69568052448,3.75207647463,1.0933192703999999,0.16765531022,11.77145225568,1.67240454098,16.71696913116,1.1843137256499998,1.89243986412
Actinobacteria,00900 Terpenoid backbone biosynthesis [PATH:ko00900],3.3621159068099997,14.062063865999997,6.86216215769,30.01171002004,34.4690668575,15.36873206112,2.6934552175399995,79.88074090751999,6.500286258179999,110.87461040705999,11.27215582005,8.9790840458
Actinobacteria,00908 Zeatin biosynthesis [PATH:ko00908],0.0,0.696594427,0.0,1.83155830802,2.29263157926,0.94414860672,0.10476780152,6.418823529599999,0.0,9.07114551106,0.0,0.63636738896
Actinobacteria,00910 Nitrogen metabolism [PATH:ko00910],2.2694191362900002,12.439246264,9.22857447682,14.307244766919998,19.53565509654,16.224913140479998,3.59691014006,43.544517408000004,5.59991907398,55.08350951551999,13.882641190200001,8.89093638616
Actinobacteria,00920 Sulfur metabolism [PATH:ko00920],9.475365569609998,24.425961314,21.628853306579998,12.047373290960001,18.75312900549,17.925659329920002,6.01051135128,43.76267993087999,15.634144913579998,47.228496613759994,29.914583482749997,12.99995444004
Actinobacteria,00940 Phenylpropanoid biosynthesis [PATH:ko00940],1.31722863699,7.303310239,0.0,0.45642802142,0.31170900717,0.125635104,1.81270207898,0.5616628175999999,1.7302078519399997,0.4544418785799999,0.4314857582499999,0.3234642036999999
Actinobacteria,"00960 Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]",0.1936446889999999,5.125206238,1.74490085032,2.7969695644800003,3.9349518248699997,7.78397534496,0.08432483474,7.46197304064,0.63643059456,10.763589642259998,1.3402266293499998,2.52692120888
Actinobacteria,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],9.558890020179998,24.870747093,7.890645071770001,42.782373113620004,47.83798271835,22.306587085440004,6.66040127286,117.08701640159998,8.91040571316,165.57872375992002,10.3279364285,13.03399888628
Actinobacteria,00983 Drug metabolism - other enzymes [PATH:ko00983],1.47062505488,6.341276693,1.94110209266,7.36649516498,16.23863786094,5.3515466352,1.0968714196599998,17.91321420096,1.66747826042,19.488671380319996,2.8703248016,3.1681077644599998
Actinobacteria,00998 Biosynthesis of secondary metabolites - other antibiotics [PATH:ko00998],0.0,0.0,0.0,2.98548523196,1.97582278509,0.0,0.0,10.0212658272,0.0,11.922531642,0.3327004215,0.0
Actinobacteria,01001 Protein kinases [BR:ko01001],1.68807607558,3.025591073,1.71250230809,8.7076143546,7.46158785273,3.8056715395200005,0.04686980624,17.42150254656,1.4729270545,28.85835262972,1.00877192955,1.68610458132
Actinobacteria,01002 Peptidases and inhibitors [BR:ko01002],17.838610011029996,49.21556438499999,19.64375653509,58.7434823416,92.52755084925003,33.7150848816,12.24883612902,137.38010894208,17.741932955339998,193.87366987462005,24.340136923899998,20.846786620499998
Actinobacteria,01003 Glycosyltransferases [BR:ko01003],0.0008269395499999,0.676044331,0.0,2.71526001726,3.96675191781,0.64818414336,0.0,9.3495652176,0.0,12.0869735688,0.0,0.72122762138
Actinobacteria,01004 Lipid biosynthesis proteins [BR:ko01004],3.2047431921700005,2.849845771,1.21563740389,6.99227178384,10.61295986916,2.62553834592,1.1584879712799998,34.21539954720001,3.3782326008599997,47.15821659914,3.6969757831999996,3.2671857713599994
Actinobacteria,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005],1.8467085544399997,6.15848367,3.05132329737,4.38128804624,5.9325143922,3.86276956032,1.6232008735999999,11.226072441600001,2.2642712987599998,12.96384307104,7.1748941919,5.144704797399999
Actinobacteria,01006 Prenyltransferases [BR:ko01006],0.0,2.574912436,0.0,8.82182967666,11.63381001453,2.9893394457599998,0.2213776497199999,25.464736092479995,0.0,31.40559742068,0.261068702,1.1979918397599998
Actinobacteria,01007 Amino acid related enzymes [BR:ko01007],10.878707848099998,32.143280743,13.14041647185,48.45582301476,59.33140079328,36.042541584,8.900311199799999,122.54360074271999,10.1225482819,167.25148528376002,15.041194983749998,18.11491664856
Actinobacteria,01009 Protein phosphatases and associated proteins [BR:ko01009],2.9501033589300003,3.333333333,1.67682170587,1.07749353992,1.65767441895,2.342945736,0.53436692488,0.8297674415999999,1.7597674416199998,0.3619121447999999,0.4786821705499999,1.4087855294
Actinobacteria,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],24.071928359330002,33.184273221999995,20.262743998909997,39.289425473339996,53.39420848970999,34.56750457632,12.344065931960001,123.55733630784002,11.953432636119999,165.71776218483998,20.021229267199995,25.47038598482
Actinobacteria,01051 Biosynthesis of ansamycins [PATH:ko01051],8.29095427477,5.714935065,6.5414942256,6.18139647356,13.1762796957,5.94584827776,3.5309121055599997,4.33976368704,8.83791637706,12.640419098399999,15.7384959252,5.39148388194
Actinobacteria,01053 Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053],0.96859113999,4.324618736,1.15949164855,1.120915033,0.99790849719,3.92784313728,0.28671023942,1.60000000032,0.13652868508,1.8076397964,2.18907044315,2.61998547554
Actinobacteria,01055 Biosynthesis of vancomycin group antibiotics [PATH:ko01055],1.00730769186,5.966469428,2.57997041458,1.40331360974,1.08568047357,4.2395266272,0.21414201194,1.18627218912,0.07972386562,0.8788165684199999,0.9659270217,2.33609467494
Actinobacteria,01501 beta-Lactam resistance [PATH:ko01501],2.57728187625,24.803325772999997,3.9574229478399996,18.89949472208,27.45237729663,7.364754713280001,1.17836664478,72.29782539744001,2.0165855597799998,88.36308490234,3.3373516339999996,4.941419485599999
Actinobacteria,01502 Vancomycin resistance [PATH:ko01502],4.30835239479,10.522965355,5.613905086489999,11.857926427480002,10.7527315203,11.256116330879998,2.9117576018,34.58990125632,2.79641063796,43.246128032019996,7.464979261649999,7.2105674752199995
Actinobacteria,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],3.83778746628,23.694607056000002,9.82504202488,10.84936474006,13.12743657357,21.86548761312,2.5314283283999996,10.0282081344,5.292198601279999,3.0758637267599993,11.334749778199999,11.90305236134
Actinobacteria,01504 Antimicrobial resistance genes [BR:ko01504],10.836910481170001,31.695258335,10.664364348500001,14.14486499776,26.60511924279,23.106686904959997,5.33092107032,11.891579451840002,8.47048386606,5.97964775976,15.941406662699999,14.193445891620001
Actinobacteria,02000 Transporters [BR:ko02000],96.49112070587002,316.4226309040001,107.95117024018995,242.38135756827992,341.70504615819004,168.36421682304,69.81507758784001,659.0764439865598,115.07680862959998,862.0720723476401,155.58372752295003,114.66296793131997
Actinobacteria,02010 ABC transporters [PATH:ko02010],34.30423127456999,132.02690976099998,42.40762313767,68.05522726688,100.62375048297001,52.34973721344001,19.68597622224,180.90299928672002,32.34203240017999,208.86687092746,32.67470538114999,32.50857637096
Actinobacteria,02020 Two-component system [PATH:ko02020],28.799650467789995,80.353741635,46.86975740215999,58.54905447034001,64.83287774502,83.4614885424,18.537398394599997,112.99235565023999,23.068941109279997,125.36305536034001,55.39640290415001,50.93069546668001
Actinobacteria,02022 Two-component system [BR:ko02022],10.27205314858,25.816412107999998,9.56228730744,10.650868842740001,20.968055374860004,12.684150641280002,3.14943766588,30.95524616448,5.9670650664,38.230070033800004,7.31516620345,7.560453690539999
Actinobacteria,02024 Quorum sensing [PATH:ko02024],22.005832457579995,56.61821632699999,25.24021460309,68.83470109474001,80.86637627144998,52.322964840959976,20.494367570479998,205.99638500544,16.309349195899998,268.01860353274,33.62571038425,33.546457773840004
Actinobacteria,02030 Bacterial chemotaxis [PATH:ko02030],3.60588491707,7.463607013,4.300558522389999,6.699044886239999,6.54841350108,8.694873384,7.2128640409199996,4.51295603136,2.62218697058,8.38959770172,9.659042692949999,5.31881480468
Actinobacteria,02035 Bacterial motility proteins [BR:ko02035],3.82549589594,22.817335786,9.98635218583,11.397807727039998,20.480067240929998,25.090273069440002,10.82118250226,9.769514538240001,4.87696572352,10.287307602519999,19.27855340355,11.697267504
Actinobacteria,02042 Bacterial toxins [BR:ko02042],0.0,0.963172805,0.0,1.50377714844,1.88184135942,0.0,0.03372993352,7.59750708192,0.23167138856,8.53189801688,0.0,0.1872898958
Actinobacteria,02044 Secretion system [BR:ko02044],7.71602883397,46.969632202999996,19.94751487234,30.80694712242,42.02781606738,43.49846471999999,8.5082369225,73.23149514432001,6.607541704839999,95.12498978724001,23.58043518305,24.3630673497
Actinobacteria,02048 Prokaryotic defense system [BR:ko02048],12.18169987269,19.825169657000004,11.71912681395,29.973336897,48.69153011052,17.370141864,6.62848962646,86.71656069408,12.39004923736,126.84425739651998,16.16882622885,11.999177683479997
Actinobacteria,02060 Phosphotransferase system (PTS) [PATH:ko02060],2.84404430971,10.116886817,1.28603011668,31.95198597262,35.85083315517,12.05542616928,0.6826771413199998,89.13487772928,1.2958678291799999,135.69980695252,5.21459503285,4.62775809822
Actinobacteria,03000 Transcription factors [BR:ko03000],9.138756949489999,28.594036116,12.781186473970001,44.996929614980004,49.32111138272999,27.259730233919996,18.331094319800002,87.25731403776,16.62686999204,121.60653382282,38.39354419465,17.051279970419998
Actinobacteria,03008 Ribosome biogenesis in eukaryotes [PATH:ko03008],0.32333333301,0.0,0.0,2.93243243216,3.73830115824,0.0,0.1838867442399999,7.81837837824,0.0,14.0866924106,0.4621621616999999,0.0
Actinobacteria,03009 Ribosome biogenesis [BR:ko03009],16.81077223037,48.13346250400001,17.558865791120002,61.81405197814,85.45888865447998,34.61296676256,10.379450334539998,194.91719965152,22.62208206782,264.45326747662006,24.2196433946,20.20934133918
Actinobacteria,03010 Ribosome [PATH:ko03010],16.966855503639998,34.081064211,19.67105474069,65.89860322345999,77.09571203597999,34.19480061216,7.683063912180001,196.82667247871998,13.727886013580001,253.18567441535998,27.57041863025,26.596941591159997
Actinobacteria,03011 Ribosome [BR:ko03011],16.966855503639998,34.081064211,19.67105474069,65.89860322345999,77.09571203597999,34.19480061216,7.683063912180001,196.82667247871998,13.727886013580001,253.18567441535998,27.57041863025,26.596941591159997
Actinobacteria,03012 Translation factors [BR:ko03012],14.91671538312,26.191259627,20.380411023580002,33.8588212872,36.765443035530005,23.774568022079997,5.36351968188,86.24230692576,17.260040116699997,106.3535584383,26.494619402250002,18.972373259519998
Actinobacteria,03016 Transfer RNA biogenesis [BR:ko03016],16.23894851492,52.986132761,11.921420538019998,71.19407152283998,84.98394679796999,32.13220181472,8.640617694019998,202.7821366416,14.437410530619998,281.3034040314601,16.9580336853,18.98321984996
Actinobacteria,03018 RNA degradation [PATH:ko03018],4.60149969058,4.611107636,0.28815586397,5.57713881942,7.697677672079999,3.9335747971200004,5.93520061646,16.98881218464,3.71793209822,29.915501201319998,4.5264274693,4.6167936994600005
